review_score_id,review_id,review_category_id,score,created_at
1897,284,598,5,2024-10-23 18:36:04.428553+00:00
1898,284,1398,5,2025-03-10 05:07:53.112494+00:00
1899,284,292,3,2024-05-07 09:55:04.422507+00:00
1900,284,1206,1,2024-09-07 13:01:58.911995+00:00
1901,1054,246,3,2025-02-01 18:05:06.162636+00:00
1902,1054,96,5,2024-11-24 21:41:44.107323+00:00
1903,736,383,4,2024-02-07 22:50:51.503655+00:00
1904,736,445,1,2024-05-15 22:39:52.020368+00:00
1905,879,91,1,2024-09-10 21:50:25.573159+00:00
1906,879,211,1,2024-06-03 11:47:35.663504+00:00
1907,879,1906,5,2025-01-25 02:47:29.074114+00:00
1908,879,166,5,2025-06-16 09:15:54.286235+00:00
1909,1150,438,3,2024-07-07 04:14:58.800277+00:00
1910,607,1419,2,2024-07-05 16:27:07.259177+00:00
1911,607,786,2,2025-06-11 00:20:43.362875+00:00
1912,1668,1934,2,2025-02-09 09:03:51.165573+00:00
1913,1668,981,4,2025-06-19 22:54:11.855163+00:00
1914,1668,449,1,2024-05-08 16:53:36.388175+00:00
1915,868,803,4,2025-09-22 05:11:00.666584+00:00
1916,1961,1033,4,2024-10-30 14:48:48.556067+00:00
1917,1961,1957,1,2024-07-05 16:50:03.881829+00:00
1918,1961,153,4,2024-04-20 13:59:16.064526+00:00
1919,1612,1327,5,2024-12-05 07:38:27.575983+00:00
1920,1612,1072,5,2025-05-07 19:53:54.223388+00:00
1921,1612,135,3,2025-03-20 02:16:20.598191+00:00
1922,1612,1487,5,2025-12-20 19:50:43.820050+00:00
1923,1612,1321,4,2024-04-28 23:11:11.880502+00:00
1924,1602,1580,5,2024-01-30 02:42:37.565111+00:00
1925,1602,989,5,2024-11-08 17:05:56.543307+00:00
1926,1602,1316,3,2024-06-27 18:36:33.090140+00:00
1927,1602,614,3,2025-01-19 03:58:24.924472+00:00
1928,1602,854,2,2025-10-28 15:03:31.608361+00:00
1929,1753,1458,1,2025-01-05 18:16:37.014666+00:00
1930,1753,791,4,2026-01-12 02:56:42.725838+00:00
1931,222,1486,5,2024-07-11 22:10:10.301950+00:00
1932,222,1677,3,2024-09-23 09:48:51.511239+00:00
1933,326,1555,1,2024-02-07 17:22:09.088522+00:00
1934,326,558,3,2025-03-06 15:58:36.379314+00:00
1935,326,1418,4,2024-07-15 16:14:54.773100+00:00
1936,789,1032,1,2024-07-09 12:58:35.061688+00:00
1937,789,535,2,2024-05-27 04:12:01.292094+00:00
1938,789,1360,1,2025-02-05 15:21:27.494889+00:00
1939,789,479,2,2024-05-04 03:36:05.688283+00:00
1940,789,637,4,2025-08-17 04:10:12.603761+00:00
1941,594,1169,4,2025-02-06 16:04:39.174539+00:00
1942,1778,1939,4,2024-05-07 00:19:51.974402+00:00
1943,1778,1015,1,2025-04-09 22:44:43.190868+00:00
1944,1778,1994,5,2024-10-29 13:54:09.216823+00:00
1945,1778,1038,3,2025-05-05 08:26:19.994163+00:00
1946,1778,894,5,2025-11-20 22:48:12.740164+00:00
1947,1985,1451,5,2025-03-05 17:29:11.283904+00:00
1948,1985,557,4,2024-03-30 16:18:11.939686+00:00
1949,113,1090,3,2025-05-31 01:39:38.250770+00:00
1950,113,1098,5,2025-07-11 04:23:06.411885+00:00
1951,113,525,5,2025-06-20 15:21:19.159517+00:00
1952,113,731,3,2025-05-30 10:20:07.939775+00:00
1953,1161,482,4,2025-12-16 05:37:23.798939+00:00
1954,1161,1950,5,2024-05-26 00:35:47.866918+00:00
1955,1161,1171,5,2025-07-22 19:46:20.588228+00:00
1956,1161,453,3,2025-07-17 06:56:36.612729+00:00
1957,993,1077,2,2026-01-16 04:35:54.387288+00:00
1958,993,648,1,2024-05-06 04:02:20.012352+00:00
1959,993,1463,1,2024-08-27 04:56:54.467789+00:00
1960,993,87,1,2024-11-25 21:33:48.545183+00:00
1961,1734,1843,5,2024-11-08 09:41:28.477737+00:00
1962,1734,406,4,2024-11-29 17:26:18.435990+00:00
1963,1692,1168,5,2024-05-27 22:17:23.653637+00:00
1964,1692,1181,3,2025-05-25 03:50:25.243148+00:00
1965,1692,775,1,2024-04-15 07:26:55.841444+00:00
1966,1692,1125,2,2024-12-11 21:10:57.897253+00:00
1967,1964,1659,4,2024-10-28 10:15:12.011729+00:00
1968,1964,1439,2,2025-11-09 08:09:04.864133+00:00
1969,1964,435,1,2025-10-06 03:13:05.376559+00:00
1970,1964,1298,4,2025-10-09 10:22:14.555157+00:00
1971,1964,803,3,2024-06-05 20:50:22.740401+00:00
1972,1236,644,2,2024-08-13 20:41:47.126123+00:00
1973,1236,1702,5,2024-08-31 13:43:09.420540+00:00
1974,1236,1569,3,2025-07-10 09:13:04.692959+00:00
1975,1236,1348,3,2025-05-30 05:55:50.838416+00:00
1976,603,928,4,2024-02-11 22:54:49.232314+00:00
1977,603,538,2,2025-03-30 01:31:47.256272+00:00
1978,885,1127,2,2025-03-21 09:24:17.958580+00:00
1979,453,1759,1,2024-09-09 08:03:11.501896+00:00
1980,1441,112,2,2024-04-11 16:39:40.855453+00:00
1981,1441,1428,5,2025-05-30 03:33:23.051177+00:00
1982,1441,1342,5,2024-03-17 09:21:30.499846+00:00
1983,1441,1157,3,2025-07-10 20:33:41.799551+00:00
1984,1441,686,4,2024-03-30 08:48:27.665682+00:00
1985,1339,1921,4,2025-11-11 08:02:25.824152+00:00
1986,1339,1572,3,2025-05-22 13:32:52.069128+00:00
1987,1339,1791,2,2025-12-11 02:56:51.269947+00:00
1988,1339,1844,2,2025-09-10 18:45:24.641405+00:00
1989,75,1939,4,2025-06-11 10:21:33.132970+00:00
1990,215,12,1,2025-07-14 19:58:08.089906+00:00
1991,215,260,4,2024-02-16 16:13:32.385538+00:00
1992,215,1404,4,2026-01-04 19:36:58.704905+00:00
1993,1135,1720,4,2025-05-09 22:42:49.701502+00:00
1994,1135,622,5,2024-03-13 19:33:38.897125+00:00
1995,1135,878,2,2025-05-10 09:11:05.133423+00:00
1996,1813,654,1,2024-08-26 09:21:24.146539+00:00
1997,1813,1141,3,2024-08-10 03:44:45.914590+00:00
1998,1813,1941,3,2025-07-30 18:04:27.567985+00:00
1999,1813,678,4,2025-12-21 17:54:04.593231+00:00
2000,671,969,2,2024-07-02 13:59:02.239707+00:00
