maintenance_ticket_id,room_id,assigned_employee_id,issue_description,severity,status,created_at,resolved_at
180,338,873,Rock war cause hear happen station onto face others rise.,HIGH,CANCELLED,2024-02-08 12:38:11.579001+00:00,2025-11-11 02:20:30.456119+00:00
181,762,1618,Artist other fly leader reduce arrive Mr school data range.,HIGH,OPEN,2024-11-13 03:24:21.952722+00:00,2024-05-13 09:09:16.479270+00:00
182,513,880,Those economy suffer agreement again soldier.,CRITICAL,CANCELLED,2025-04-03 08:30:08.862833+00:00,2024-09-21 09:38:08.378928+00:00
183,76,1693,Under about student its glass government collection gun strong.,CRITICAL,IN_PROGRESS,2024-02-12 13:00:44.983667+00:00,2024-11-11 20:13:55.445031+00:00
184,146,1233,Note little event out range tough possible the.,CRITICAL,IN_PROGRESS,2024-05-08 22:15:52.837134+00:00,2025-12-30 16:16:58.263570+00:00
185,91,1517,Huge bank table development business admit realize find travel picture score next interesting.,MEDIUM,CANCELLED,2026-01-21 06:40:18.262381+00:00,2025-09-13 01:28:03.530197+00:00
186,1,1201,Social past option deep quickly force officer foreign something summer.,CRITICAL,DONE,2025-02-15 21:17:32.218930+00:00,2025-12-21 20:03:06.847536+00:00
187,584,430,City cultural box focus speech president into behavior.,CRITICAL,CANCELLED,2024-04-30 21:16:28.743293+00:00,2025-06-11 22:57:26.695420+00:00
188,467,194,Way smile history reduce how indeed institution stay college social work.,LOW,OPEN,2025-01-02 06:28:42.908701+00:00,2025-11-10 14:13:17.227913+00:00
189,488,351,Successful analysis beyond thousand floor film need budget skill take similar.,HIGH,DONE,2024-12-31 07:47:09.560045+00:00,2024-10-13 20:55:23.593067+00:00
190,188,5,Test race message control world clear involve what sense another.,LOW,CANCELLED,2024-12-05 22:20:47.982058+00:00,2024-11-29 04:13:18.864124+00:00
191,340,1471,Class important poor soon government name modern listen protect step leader.,MEDIUM,IN_PROGRESS,2024-02-09 17:20:05.019622+00:00,2024-08-19 10:45:56.831272+00:00
192,34,1419,There physical discuss follow whatever size moment seven magazine.,MEDIUM,OPEN,2025-12-05 01:08:17.822737+00:00,2025-11-30 13:51:36.242283+00:00
193,994,662,Approach itself represent same song ground.,HIGH,IN_PROGRESS,2025-11-25 16:26:25.418596+00:00,2024-04-20 20:22:57.767072+00:00
194,392,1853,Reach build dog no ability true ground laugh test.,CRITICAL,DONE,2025-04-21 02:20:57.025064+00:00,2024-05-27 03:49:42.714911+00:00
195,890,1652,Question reveal case state travel such fund for first various less.,HIGH,OPEN,2025-04-04 09:45:24.865044+00:00,2024-12-20 04:41:56.866613+00:00
196,893,1068,If sometimes laugh candidate product real challenge son.,CRITICAL,OPEN,2025-10-21 23:16:37.856201+00:00,2025-08-11 17:34:55.183103+00:00
197,332,1833,Floor rate night Mrs line writer tell rather particularly see garden none agency.,MEDIUM,IN_PROGRESS,2025-09-17 20:48:45.260843+00:00,2024-09-01 08:43:32.138532+00:00
198,674,715,Reality newspaper beat analysis family home just.,MEDIUM,IN_PROGRESS,2024-08-18 03:51:52.428369+00:00,2024-03-17 20:41:08.542095+00:00
199,97,249,Up sell force assume choice again daughter foot able strong history energy.,LOW,DONE,2025-11-22 12:26:04.147008+00:00,2025-12-03 06:32:55.062373+00:00
200,756,1268,Enjoy work daughter network real against side center almost.,CRITICAL,IN_PROGRESS,2024-07-26 16:17:19.904451+00:00,2024-04-08 09:47:43.066728+00:00
201,668,1384,Yourself former plan identify approach attack room economy brother might.,CRITICAL,DONE,2024-05-02 10:57:36.185297+00:00,2024-10-10 18:39:03.946798+00:00
202,688,1362,Recognize close partner six our factor along half yourself.,MEDIUM,DONE,2025-05-06 03:13:28.705311+00:00,2024-11-22 15:33:05.734577+00:00
203,528,210,Address peace city ever special want clear mother then drop.,MEDIUM,DONE,2025-09-24 09:50:12.543474+00:00,2025-04-29 10:42:17.001778+00:00
204,414,1809,None high suffer among strong opportunity American apply action case may.,MEDIUM,DONE,2024-05-02 02:22:50.336187+00:00,2025-10-16 14:59:05.148689+00:00
205,166,234,Hand play push somebody skill speech pay technology seven.,CRITICAL,DONE,2025-07-26 19:15:28.638458+00:00,2025-04-11 16:31:31.890055+00:00
206,143,1496,Expert sure newspaper anything her child reason environment according star fish admit onto.,CRITICAL,DONE,2026-01-04 07:37:04.931988+00:00,2025-03-12 10:08:08.408775+00:00
207,676,1061,Maybe imagine total reach fight seat political north bar experience person positive back.,CRITICAL,OPEN,2025-04-18 23:03:07.058804+00:00,2024-09-06 02:41:15.626273+00:00
208,360,1633,Side still enough job evening improve industry room mission relate.,MEDIUM,DONE,2024-02-17 08:36:25.404433+00:00,2024-04-25 10:46:20.861586+00:00
209,519,779,South measure suffer knowledge mean us effort smile forget would give relate.,MEDIUM,IN_PROGRESS,2024-04-30 00:01:44.402537+00:00,2024-11-14 11:34:32.335637+00:00
210,819,1479,Describe blood page student room strong capital those help economic industry own.,HIGH,IN_PROGRESS,2024-02-27 01:42:20.847670+00:00,2025-02-20 04:51:01.258858+00:00
211,189,1770,Itself decide law example concern argue investment.,CRITICAL,IN_PROGRESS,2025-07-27 11:18:45.418756+00:00,2025-08-05 01:21:41.803286+00:00
212,416,923,Man movie bad resource month question size whom catch picture explain.,HIGH,CANCELLED,2025-01-23 01:41:25.963608+00:00,2024-09-16 04:15:01.169950+00:00
213,290,472,Community good street sea man establish major trip follow early I.,CRITICAL,CANCELLED,2025-10-14 00:33:32.839948+00:00,2024-04-18 11:23:23.132391+00:00
214,803,1748,Box miss current inside modern step step.,MEDIUM,OPEN,2024-07-20 09:28:33.219789+00:00,2024-04-18 02:58:47.517564+00:00
215,325,1579,Major president debate along international away month west cause meeting.,CRITICAL,IN_PROGRESS,2025-01-18 21:33:11.796239+00:00,2025-01-10 14:07:57.078331+00:00
216,422,1352,Hospital behind evening notice help less answer southern.,MEDIUM,IN_PROGRESS,2024-09-04 04:22:39.969780+00:00,2025-11-21 17:58:26.593827+00:00
217,808,591,Federal each suggest force speak majority lead she movement their.,HIGH,IN_PROGRESS,2024-05-06 11:32:15.415926+00:00,2025-03-04 12:33:51.641389+00:00
218,878,12,Tax where example different new return catch audience.,CRITICAL,OPEN,2025-01-05 00:13:05.622499+00:00,2025-08-14 13:30:37.813413+00:00
219,93,1631,Page name government various even none clearly him key claim its almost race.,CRITICAL,OPEN,2024-03-06 01:04:48.399703+00:00,2024-03-06 16:55:35.149022+00:00
220,274,1238,Impact whole thought heavy message character outside region western crime word story family.,MEDIUM,IN_PROGRESS,2025-04-07 12:53:39.881946+00:00,2025-07-06 17:57:41.124438+00:00
221,54,947,All sea miss should serve talk want alone work pretty own.,LOW,DONE,2025-01-14 15:49:18.345456+00:00,2025-04-16 15:43:00.191761+00:00
222,741,1619,Space half name trouble available staff expert newspaper process record.,LOW,IN_PROGRESS,2025-09-17 10:48:15.845536+00:00,2024-09-11 22:32:27.433214+00:00
223,832,1146,Possible role project light unit whole certain practice reduce hit per leave suggest.,CRITICAL,OPEN,2025-08-05 08:00:24.958685+00:00,2025-06-20 12:56:23.347797+00:00
224,127,1712,Say soon modern allow tax spring sound new history begin however I including.,LOW,DONE,2024-03-09 23:16:42.853984+00:00,2024-02-05 14:06:01.293175+00:00
225,313,1934,As with daughter wall both responsibility yard option full floor information thought occur.,CRITICAL,CANCELLED,2025-10-05 16:46:34.310214+00:00,2025-10-04 19:15:37.170870+00:00
226,163,719,Because bit enough gas simple herself leg care total card.,HIGH,IN_PROGRESS,2024-08-05 12:19:41.282207+00:00,2024-04-27 10:11:05.140190+00:00
227,522,117,Method yard begin degree family shake near meeting or many stand voice.,MEDIUM,IN_PROGRESS,2024-09-24 04:15:34.213949+00:00,2025-01-09 09:53:06.020663+00:00
228,733,1024,Simply bring consumer industry you market.,MEDIUM,CANCELLED,2025-03-19 09:22:53.636273+00:00,2024-12-05 22:43:47.294289+00:00
229,848,633,Section describe Democrat all cover close building also stock film.,CRITICAL,IN_PROGRESS,2024-02-03 00:28:52.559135+00:00,2025-03-04 15:50:03.370518+00:00
230,141,843,Base assume inside fine area order yet college what peace lay.,MEDIUM,IN_PROGRESS,2024-09-01 22:45:09.309505+00:00,2024-06-25 23:59:22.910110+00:00
231,164,914,Top question face television recently compare result either personal fund go write.,CRITICAL,CANCELLED,2024-09-08 04:10:25.114512+00:00,2024-04-25 17:08:39.805608+00:00
232,254,680,Consumer shoulder pressure other so he kid military computer.,HIGH,CANCELLED,2024-08-12 11:30:50.597470+00:00,2025-01-30 10:14:23.944655+00:00
233,448,273,Middle gun project evidence also rate sell century drug serve memory listen.,LOW,CANCELLED,2025-11-23 16:08:34.694271+00:00,2024-02-29 22:27:35.934481+00:00
234,411,1979,Let finally particularly choice air west least class rise.,CRITICAL,CANCELLED,2025-10-07 03:53:45.274038+00:00,2024-03-04 17:43:20.382970+00:00
235,766,737,Lead skill general structure firm save adult however husband them sea.,HIGH,DONE,2025-06-23 23:45:56.542927+00:00,2025-01-29 05:27:30.203279+00:00
236,626,1977,Society picture live career middle mean level forget recently.,HIGH,IN_PROGRESS,2024-06-29 14:04:51.612998+00:00,2024-10-23 02:50:56.180321+00:00
237,982,1297,Court street before something worker watch.,LOW,DONE,2024-06-30 03:26:35.410005+00:00,2024-10-21 12:44:08.949695+00:00
238,197,559,Throw economy medical ok leg century Democrat actually particularly six.,LOW,DONE,2025-08-28 05:47:46.888432+00:00,2024-06-28 08:22:33.852717+00:00
239,243,48,Win might key southern central particular usually.,CRITICAL,DONE,2024-10-07 00:18:39.527814+00:00,2024-10-13 17:42:38.183774+00:00
240,743,103,Help practice they million mention eye among rather exist.,LOW,OPEN,2024-02-24 12:02:39.044206+00:00,2025-05-26 21:26:59.632840+00:00
241,896,93,Group take inside deal school picture.,HIGH,CANCELLED,2024-11-10 19:52:58.735504+00:00,2025-07-10 12:32:49.953315+00:00
242,486,1945,Never summer quite weight everything cell responsibility religious nice lot.,LOW,DONE,2024-03-12 07:34:22.050184+00:00,2024-05-04 19:47:12.716008+00:00
243,762,1290,Positive minute I western include direction candidate wife woman.,CRITICAL,CANCELLED,2025-05-06 18:28:34.302465+00:00,2025-12-05 07:06:57.720644+00:00
244,130,80,Performance activity family partner free reduce election campaign black current boy thank station.,CRITICAL,DONE,2025-11-25 18:12:28.651948+00:00,2024-06-06 06:45:55.082751+00:00
245,873,1382,Number per analysis environment sort green kid buy sure soldier phone laugh number.,MEDIUM,IN_PROGRESS,2024-04-15 21:35:09.896119+00:00,2025-08-03 17:32:05.070528+00:00
246,720,235,Former red one hold fish seat news report suffer.,LOW,OPEN,2024-05-08 07:00:49.943925+00:00,2024-10-22 19:45:37.096009+00:00
247,541,332,Technology letter know young individual experience bill face peace newspaper memory miss resource candidate.,CRITICAL,IN_PROGRESS,2024-01-25 22:34:04.820546+00:00,2025-08-13 20:41:08.395869+00:00
248,680,1254,Reduce discuss lot someone economic officer structure last forget knowledge south.,HIGH,OPEN,2025-02-13 16:01:32.818585+00:00,2024-04-07 08:26:52.226937+00:00
249,17,1021,Congress begin population avoid which truth far under national century society her.,LOW,DONE,2024-10-04 09:53:56.248517+00:00,2024-03-27 01:30:16.309658+00:00
250,14,142,Ability expert just current word third recent interesting.,LOW,OPEN,2024-09-24 03:42:36.081854+00:00,2025-04-28 02:22:12.217746+00:00
251,846,702,Term either thousand cold tell only campaign role not also student wide.,CRITICAL,DONE,2024-03-10 00:12:37.499141+00:00,2025-03-27 05:57:17.914205+00:00
252,792,1825,Truth join policy financial effort suffer society more show enjoy how majority contain.,CRITICAL,DONE,2025-11-19 09:42:46.497941+00:00,2025-12-09 04:23:39.510995+00:00
253,809,921,Main hear easy majority nice animal.,LOW,DONE,2024-10-12 01:23:52.182407+00:00,2024-01-22 15:52:39.002454+00:00
254,644,1450,Eye situation want color southern out fall movie run star begin.,CRITICAL,OPEN,2024-08-05 10:52:02.004660+00:00,2024-06-10 06:06:46.633423+00:00
255,108,26,Key ever cost particularly down impact already its pay exist foreign wind.,MEDIUM,DONE,2025-09-23 02:33:51.607107+00:00,2025-09-15 11:07:28.008154+00:00
256,402,1981,To character civil couple stock like answer strong.,MEDIUM,IN_PROGRESS,2024-02-06 07:21:38.051563+00:00,2024-10-05 13:45:00.265546+00:00
257,568,938,Why offer wind clear candidate official media.,MEDIUM,DONE,2025-10-18 03:36:53.635947+00:00,2024-06-14 14:40:33.601173+00:00
258,785,739,Social still grow health choose water act buy since reduce focus.,MEDIUM,CANCELLED,2024-10-05 03:53:24.113787+00:00,2024-09-14 01:05:07.552330+00:00
259,915,1601,Head idea top born color use administration million.,LOW,OPEN,2025-02-17 15:39:35.318921+00:00,2024-10-21 14:46:07.179173+00:00
260,419,1234,Receive surface seem skin kid what score offer.,MEDIUM,DONE,2025-05-16 06:12:06.984796+00:00,2024-02-26 07:45:42.621167+00:00
261,978,963,Must ready will who third than memory article catch industry without take control.,LOW,CANCELLED,2025-02-09 09:10:16.914877+00:00,2024-11-04 00:45:55.794653+00:00
262,385,360,Listen treat student left long teach under require real who.,MEDIUM,OPEN,2024-05-26 18:32:47.934269+00:00,2025-12-13 09:14:14.172510+00:00
263,537,1623,Laugh treat medical we end ground.,MEDIUM,IN_PROGRESS,2024-03-16 08:36:37.017359+00:00,2025-07-13 15:17:18.168934+00:00
264,595,748,Simply our process might culture source must rule.,MEDIUM,IN_PROGRESS,2024-08-14 18:54:11.762171+00:00,2025-12-08 07:15:49.541715+00:00
265,778,303,Deal let crime contain collection strong send ever.,LOW,DONE,2025-11-07 06:12:25.509725+00:00,2025-09-09 00:28:01.490134+00:00
266,167,1826,Across environmental mention job century however even.,MEDIUM,DONE,2024-10-13 16:14:50.317746+00:00,2024-11-20 20:51:37.005431+00:00
267,873,1796,Edge politics different down middle hand able determine late.,CRITICAL,CANCELLED,2025-02-18 13:43:49.139685+00:00,2024-08-04 06:24:02.344539+00:00
268,563,876,Any public door build woman hotel tough light including city.,CRITICAL,OPEN,2025-10-31 08:07:58.163162+00:00,2024-07-12 05:32:21.190359+00:00
269,872,1098,Suffer against leader across mission current end enough develop drop generation learn.,MEDIUM,DONE,2024-10-19 08:49:32.907014+00:00,2024-03-16 21:49:48.680240+00:00
270,553,1272,Science final training pull knowledge thousand over rich fill.,HIGH,IN_PROGRESS,2025-04-08 21:30:20.130630+00:00,2024-06-17 22:38:10.036715+00:00
271,177,1925,Office again help matter generation young item meet become left just can among.,LOW,IN_PROGRESS,2025-05-21 01:42:12.705147+00:00,2024-01-27 22:40:35.969962+00:00
272,975,1853,Particular song behavior serious responsibility station sound avoid indicate cultural this use mind.,CRITICAL,DONE,2025-06-05 11:36:15.986908+00:00,2025-12-30 08:24:32.375679+00:00
273,255,1293,Bank scene difference and thus both interview.,CRITICAL,CANCELLED,2025-02-08 05:55:01.525085+00:00,2025-06-23 17:13:19.897253+00:00
274,150,192,All decision certainly me image new month white place.,HIGH,OPEN,2025-10-20 18:57:07.583921+00:00,2025-10-20 17:35:29.330732+00:00
275,955,438,Idea under he wrong myself skin.,MEDIUM,DONE,2025-10-24 10:30:03.969881+00:00,2025-02-11 09:46:27.693080+00:00
276,977,230,Executive clear player relate democratic class street thousand behavior also.,LOW,OPEN,2025-04-03 07:35:14.130745+00:00,2024-11-10 08:59:45.468190+00:00
277,551,1472,Leave administration most yes try participant realize page.,CRITICAL,CANCELLED,2025-12-18 23:16:47.483148+00:00,2024-05-27 19:15:55.528021+00:00
278,342,605,Not official office be factor according southern present together everything.,CRITICAL,IN_PROGRESS,2024-11-12 07:31:05.579141+00:00,2025-12-12 13:22:10.347790+00:00
279,924,764,Staff financial goal rest save bar citizen.,LOW,OPEN,2024-05-10 20:07:31.805228+00:00,2025-11-23 05:05:20.874173+00:00
280,922,264,Glass necessary open because remain area writer whole follow rich south sea.,MEDIUM,IN_PROGRESS,2024-12-25 05:26:15.229813+00:00,2025-12-18 14:17:16.522319+00:00
281,804,473,Their include health drop movement throw professional international speak require I month.,HIGH,DONE,2025-12-25 13:45:53.213741+00:00,2025-03-04 20:48:32.567755+00:00
282,491,1200,Cover huge white owner line until suggest goal per.,CRITICAL,CANCELLED,2025-12-22 08:58:34.840340+00:00,2025-04-13 11:05:06.033713+00:00
283,51,1494,Political vote physical church rich guy fire by throw site think sit.,CRITICAL,DONE,2025-08-26 15:35:13.434115+00:00,2025-02-03 23:04:11.254589+00:00
284,445,795,Able strong store develop maintain tonight.,LOW,DONE,2024-06-01 18:11:54.352065+00:00,2024-12-09 16:31:14.348129+00:00
285,562,628,Country character weight rather through also me clearly inside color likely.,MEDIUM,DONE,2024-12-25 13:50:50.202408+00:00,2024-12-06 14:37:37.769451+00:00
286,420,852,Each sea pick his matter economic where morning step.,LOW,IN_PROGRESS,2025-04-05 18:39:32.112704+00:00,2024-04-18 22:29:37.764987+00:00
