tax_fee_id,hotel_id,name,tax_type,tax_value,created_at
1397,11,Technology_19fed3,FIXED,384.98,2024-02-25 21:53:13+00:00
1398,5,Leg_61aedf,FIXED,1047.7,2025-04-24 12:47:24+00:00
1399,1,Husband_f05ea6,FIXED,1965.47,2024-08-23 19:56:56+00:00
1400,8,Game_963971,PERCENT,1484.01,2025-06-01 16:05:14+00:00
1401,2,Save_aa6c5a,PERCENT,1928.21,2024-04-07 21:25:44+00:00
1402,4,Director_5bfab6,FIXED,1581.05,2024-09-11 23:06:50+00:00
1403,9,Sea_a72ab5,FIXED,405.13,2024-02-17 09:35:11+00:00
1404,2,Cup_0a4206,FIXED,994.95,2025-08-14 07:26:18+00:00
1405,4,Figure_084d29,PERCENT,493.14,2024-04-19 15:03:45+00:00
1406,4,Field_e901ab,FIXED,1177.44,2025-05-25 14:09:43+00:00
1407,1,Writer_a744a6,FIXED,470.91,2025-02-19 19:46:12+00:00
1408,8,Measure_728c2d,PERCENT,1300.88,2025-05-25 16:26:18+00:00
1409,4,Boy_ff3390,FIXED,1943.56,2025-05-26 07:42:21+00:00
1410,10,Size_e790d8,FIXED,1549.38,2025-03-22 01:24:00+00:00
1411,4,Kind_a22d92,FIXED,1744.82,2025-04-19 21:46:13+00:00
1412,10,Organization_56a86f,FIXED,1622.99,2024-04-16 00:21:22+00:00
1413,9,Natural_68607d,PERCENT,634.15,2025-02-24 23:54:27+00:00
1414,4,Rate_e2256d,FIXED,253.92,2024-05-07 05:48:02+00:00
1415,4,Manager_cd5c4b,PERCENT,1530.53,2024-11-25 11:11:10+00:00
1416,4,Environmental_004567,PERCENT,221.96,2025-12-07 17:53:24+00:00
1417,9,Base_8b00ac,FIXED,313.19,2024-11-23 19:14:03+00:00
1418,6,Rock_150505,PERCENT,1332.63,2024-09-20 20:32:29+00:00
1419,2,Fire_e514fb,FIXED,272.65,2025-04-17 22:44:39+00:00
1420,7,Indicate_6b9811,PERCENT,597.85,2024-03-11 06:22:16+00:00
1421,12,Cell_1e4cdd,FIXED,1683.72,2026-01-06 05:57:54+00:00
1422,12,Realize_a99ef5,PERCENT,1158.3,2025-05-29 17:54:28+00:00
1423,1,Increase_d4d4bc,FIXED,295.27,2025-12-20 09:26:16+00:00
1424,11,Image_9d3a0b,FIXED,309.12,2025-12-29 05:29:33+00:00
1425,11,Police_9d90c7,FIXED,1218.42,2025-05-28 20:07:07+00:00
1426,5,Choose_b17691,PERCENT,311.27,2024-07-01 09:46:18+00:00
1427,4,Organization_cee18d,FIXED,397.75,2025-01-14 00:14:03+00:00
1428,7,Fight_727b50,PERCENT,556.26,2024-03-02 23:16:03+00:00
1429,4,Ago_673f3f,FIXED,1209.51,2024-07-22 05:47:48+00:00
1430,5,Find_2c850b,FIXED,1855.13,2024-05-31 06:00:24+00:00
1431,2,Respond_71ea58,FIXED,1772.87,2024-09-14 22:34:37+00:00
1432,10,We_97c690,FIXED,1441.13,2025-10-14 12:13:00+00:00
1433,7,Education_e55a4d,PERCENT,619.04,2024-05-14 04:27:16+00:00
1434,9,Development_7409a8,PERCENT,844.23,2025-04-10 03:25:05+00:00
1435,4,Order_8a675f,FIXED,965.04,2024-03-13 02:51:45+00:00
1436,7,Candidate_b9c457,PERCENT,276.56,2024-06-10 01:14:56+00:00
1437,6,Skill_07e892,FIXED,858.07,2024-06-11 07:50:26+00:00
1438,7,Above_3ed65c,PERCENT,1444.03,2025-11-24 23:28:24+00:00
1439,4,Number_e8dac6,FIXED,1953.44,2025-08-15 13:37:02+00:00
1440,4,Rule_e07854,FIXED,414.76,2025-08-12 14:15:47+00:00
1441,4,True_04286d,PERCENT,853.74,2025-10-30 04:46:05+00:00
1442,12,Memory_88c706,FIXED,1058.17,2025-01-16 22:13:14+00:00
1443,5,During_38a16e,PERCENT,1079.68,2024-02-15 07:18:55+00:00
1444,4,Born_d65189,FIXED,746.98,2024-05-12 21:08:53+00:00
1445,8,Also_f6a8b2,FIXED,380.56,2025-07-11 03:45:33+00:00
1446,8,Strategy_7cb426,PERCENT,1489.31,2024-02-04 23:09:25+00:00
1447,11,Class_851fc5,PERCENT,668.65,2024-03-26 14:57:40+00:00
1448,7,Save_5a5cd8,FIXED,1437.68,2025-12-30 20:46:30+00:00
1449,11,Chair_2a0703,PERCENT,923.82,2025-05-07 09:59:00+00:00
1450,7,Somebody_4e2b05,FIXED,319.69,2024-08-13 06:56:12+00:00
1451,1,Five_74143a,PERCENT,603.44,2024-06-15 19:29:22+00:00
1452,3,Ok_3c1a1b,FIXED,284.8,2024-03-24 14:23:45+00:00
1453,5,Him_6fb839,FIXED,167.67,2024-06-21 05:47:06+00:00
1454,12,Degree_b2a0d7,PERCENT,265.8,2025-08-04 12:00:57+00:00
1455,3,Fact_4ee883,PERCENT,180.82,2024-11-10 00:34:16+00:00
1456,6,Both_9a1d6d,PERCENT,176.64,2025-10-01 01:49:14+00:00
1457,10,That_aa6f39,FIXED,1528.39,2024-06-23 22:49:15+00:00
1458,9,Thousand_7f1710,PERCENT,1340.92,2024-11-20 04:00:50+00:00
1459,7,Yes_63e6d7,PERCENT,795.41,2025-03-22 02:05:50+00:00
1460,11,Yet_c02f3d,PERCENT,1675.98,2024-03-07 13:15:16+00:00
1461,5,Yard_a4bc29,FIXED,1206.5,2025-07-09 04:56:55+00:00
1462,11,Set_0aebd1,PERCENT,1748.01,2025-11-10 23:52:48+00:00
1463,11,Mother_244051,PERCENT,1674.9,2025-10-04 23:20:21+00:00
1464,5,Out_57c9a5,PERCENT,1747.78,2024-06-27 05:51:38+00:00
1465,11,Down_c27c5c,PERCENT,41.26,2024-08-07 18:27:23+00:00
1466,12,Measure_d315b7,FIXED,1483.98,2024-10-02 18:11:15+00:00
1467,2,Culture_548a3c,FIXED,777.53,2025-09-27 14:26:33+00:00
1468,12,Brother_788444,PERCENT,957.98,2025-12-09 18:23:13+00:00
1469,2,Under_4a4722,PERCENT,36.49,2025-11-10 19:22:36+00:00
1470,5,Improve_e4b349,PERCENT,680.8,2024-05-16 08:49:26+00:00
1471,5,Nice_0b9513,PERCENT,517.29,2025-10-14 17:56:03+00:00
1472,4,Board_fdf24e,FIXED,1527.69,2024-12-20 17:13:58+00:00
1473,11,Difference_1be247,PERCENT,1833.18,2025-12-05 10:48:04+00:00
1474,12,Boy_2d72e5,PERCENT,1392.16,2024-02-16 09:29:47+00:00
1475,8,Range_855bcc,PERCENT,414.07,2025-06-15 19:39:16+00:00
1476,7,Several_df0e48,PERCENT,691.48,2024-01-21 16:42:55+00:00
1477,3,Increase_170ea9,FIXED,520.79,2024-03-22 08:43:01+00:00
1478,6,Dark_d5a31e,FIXED,309.92,2025-04-17 08:56:17+00:00
1479,1,Chair_7b8e8e,FIXED,1126.38,2024-07-14 19:58:12+00:00
1480,4,Million_498937,FIXED,1426.53,2025-08-09 09:09:56+00:00
1481,2,Rate_461e6c,FIXED,809.65,2025-12-08 04:47:44+00:00
1482,2,Stop_2fb255,FIXED,179.5,2025-03-09 13:32:35+00:00
1483,4,Ever_2c122b,FIXED,972.09,2025-12-27 08:13:33+00:00
1484,9,East_3e6ed2,PERCENT,1330.74,2024-07-17 04:12:34+00:00
1485,10,Gas_2efcee,PERCENT,1704.19,2025-01-02 08:12:02+00:00
1486,1,Will_ebd67e,FIXED,676.25,2024-02-26 14:12:03+00:00
1487,7,Behavior_983445,PERCENT,812.7,2025-03-06 01:04:10+00:00
1488,12,Off_edf26b,FIXED,1347.07,2025-07-14 04:36:41+00:00
1489,9,The_da0844,PERCENT,927.91,2025-10-10 10:23:34+00:00
1490,3,Family_57c2d4,PERCENT,1236.57,2025-01-21 21:41:59+00:00
1491,5,Size_8ce2e0,PERCENT,151.05,2024-08-07 03:20:54+00:00
1492,8,Girl_147944,PERCENT,955.41,2024-03-05 12:25:01+00:00
1493,12,Material_22fee4,PERCENT,1290.51,2024-03-19 16:01:58+00:00
1494,10,Learn_83fb2b,FIXED,1335.07,2025-04-29 01:19:32+00:00
1495,1,Reduce_adbbb9,FIXED,1875.48,2024-02-23 19:22:00+00:00
1496,2,Family_b903e4,PERCENT,1191.05,2024-12-09 21:54:19+00:00
1497,12,Edge_b8ec49,FIXED,139.44,2025-01-21 09:39:40+00:00
1498,3,Take_ee9628,PERCENT,814.16,2025-03-18 23:39:30+00:00
1499,2,Treat_19a4d4,FIXED,413.02,2025-11-12 12:25:06+00:00
1500,7,Think_9582a8,PERCENT,1483.31,2025-04-30 14:58:21+00:00
1501,5,Myself_b830f0,PERCENT,971.31,2025-08-15 03:17:52+00:00
1502,4,Accept_8385e2,PERCENT,1230.04,2025-10-06 04:29:34+00:00
1503,3,Find_74c915,PERCENT,177.27,2025-07-20 06:23:21+00:00
1504,6,Middle_7e1b88,PERCENT,467.73,2025-07-03 04:22:58+00:00
1505,12,Year_a25584,FIXED,1354.21,2024-05-01 20:20:20+00:00
1506,6,Throw_c3c488,FIXED,647.82,2025-12-17 22:26:55+00:00
1507,3,Black_341000,PERCENT,1715.35,2024-09-17 00:53:54+00:00
1508,10,Identify_6ceee7,PERCENT,937.86,2024-11-17 05:21:45+00:00
1509,8,Ball_8b1ccc,FIXED,171.75,2024-06-28 09:14:17+00:00
1510,5,Develop_02cf7a,FIXED,1877.92,2024-08-06 00:28:03+00:00
1511,2,Issue_0f2990,FIXED,1124.09,2025-12-13 12:43:11+00:00
1512,11,Model_7d3f25,PERCENT,1733.84,2024-10-10 17:24:15+00:00
1513,5,Article_10fd94,FIXED,1137.85,2025-04-03 12:24:41+00:00
1514,5,Heart_afba83,PERCENT,1556.99,2025-10-11 21:29:49+00:00
1515,5,Today_87beb9,FIXED,1641.09,2024-11-07 15:31:06+00:00
1516,12,Learn_7ac87e,PERCENT,360.9,2024-11-16 22:06:15+00:00
1517,4,She_b9e625,FIXED,397.77,2024-04-06 01:39:24+00:00
1518,8,Nearly_180072,FIXED,1722.05,2024-07-10 22:15:35+00:00
1519,1,Per_dcf6e3,PERCENT,1035.81,2025-10-04 00:14:50+00:00
1520,6,Great_dc9584,PERCENT,209.43,2024-01-28 04:30:15+00:00
1521,2,Anyone_d86701,FIXED,1503.86,2024-04-09 18:39:02+00:00
1522,6,Mission_ed5052,FIXED,1353.76,2024-08-11 13:36:11+00:00
1523,6,Eight_ed9799,PERCENT,1363.18,2024-04-27 18:49:12+00:00
1524,8,Tell_68e3be,PERCENT,1696.22,2024-09-17 15:31:16+00:00
1525,11,Its_a02e3c,FIXED,393.18,2025-08-08 19:59:32+00:00
1526,11,Lawyer_8e724d,PERCENT,1009.92,2025-03-08 09:45:02+00:00
1527,10,Consumer_fafe46,PERCENT,468.04,2025-02-23 12:17:29+00:00
1528,5,Land_393082,PERCENT,1828.15,2024-10-20 10:06:27+00:00
1529,3,Own_e54766,FIXED,1207.78,2025-06-06 21:34:23+00:00
1530,1,Factor_154f26,FIXED,836.21,2025-08-23 12:51:46+00:00
1531,11,Grow_cbd63c,FIXED,1039.21,2025-03-20 03:44:18+00:00
1532,8,Turn_a17037,FIXED,839.71,2024-02-28 13:03:05+00:00
1533,11,Play_e84e9f,FIXED,1700.42,2025-04-17 11:16:54+00:00
1534,2,Back_2a0a1e,FIXED,833.37,2025-11-20 16:33:10+00:00
1535,8,Of_45fed2,PERCENT,558.42,2024-10-24 18:45:30+00:00
1536,3,Leg_63ef21,PERCENT,217.91,2025-05-30 05:30:02+00:00
1537,2,Site_0d9201,PERCENT,334.67,2025-08-12 00:30:50+00:00
1538,11,Professor_b73d4b,FIXED,1444.27,2024-08-20 11:40:09+00:00
1539,3,More_da2db8,PERCENT,268.06,2024-06-25 21:25:36+00:00
1540,7,State_8320bd,FIXED,258.48,2025-06-29 00:49:45+00:00
1541,4,Can_ccfb0f,FIXED,994.97,2024-11-12 01:35:38+00:00
1542,11,With_9cb9ee,FIXED,1626.46,2025-09-05 08:29:38+00:00
1543,1,Matter_7d6062,PERCENT,1403.15,2025-02-04 01:54:27+00:00
1544,12,Him_c76477,FIXED,30.96,2024-04-18 04:52:04+00:00
1545,8,Minute_9ddc88,PERCENT,1168.59,2025-11-05 17:17:48+00:00
1546,1,Place_95eeb6,PERCENT,1555.91,2025-03-26 18:02:28+00:00
1547,8,Matter_5c6600,FIXED,100.37,2024-08-31 03:29:07+00:00
1548,12,As_1f3019,PERCENT,140.95,2024-11-15 06:41:22+00:00
1549,9,Behind_23988e,FIXED,1367.29,2024-10-18 12:34:24+00:00
1550,3,Site_729aa9,PERCENT,1885.56,2024-06-28 12:54:01+00:00
1551,9,Party_cb064f,PERCENT,1707.75,2025-10-06 04:03:59+00:00
1552,7,Do_56bf14,PERCENT,834.33,2025-05-16 05:34:06+00:00
1553,11,Himself_341985,FIXED,1160.28,2024-10-28 06:34:00+00:00
1554,7,Floor_edb844,FIXED,1491.8,2025-10-22 05:45:53+00:00
1555,5,Relationship_db9cf8,PERCENT,1614.22,2024-10-23 07:57:23+00:00
1556,12,Business_a85b97,FIXED,1995.39,2024-09-09 00:54:37+00:00
1557,1,Receive_2bf983,FIXED,386.79,2025-01-10 11:31:43+00:00
1558,11,Whose_07e622,PERCENT,1063.5,2024-09-13 21:10:03+00:00
1559,3,Would_7891f7,FIXED,41.42,2025-06-21 06:48:43+00:00
1560,5,Others_98913d,FIXED,1217.62,2025-03-11 01:26:45+00:00
1561,3,Professional_c88586,FIXED,359.89,2025-04-02 23:19:16+00:00
1562,11,No_5a7a52,PERCENT,134.33,2024-04-07 10:03:57+00:00
1563,7,Camera_7053a0,PERCENT,1175.32,2025-05-06 21:45:37+00:00
1564,2,Manager_5dbb88,FIXED,1876.5,2024-04-05 21:35:56+00:00
1565,1,Myself_767e82,FIXED,1289.24,2024-01-16 02:01:13+00:00
1566,6,Morning_4ecf0f,FIXED,1370.44,2025-10-28 01:36:24+00:00
1567,5,Eight_e07dc1,FIXED,1380.03,2025-07-14 23:12:47+00:00
1568,4,Law_7b6427,PERCENT,617.84,2024-09-13 15:18:15+00:00
1569,5,Radio_c81bb7,PERCENT,1456.08,2025-02-27 23:46:53+00:00
1570,1,Record_65812f,FIXED,524.41,2024-08-30 02:27:36+00:00
1571,9,Against_972ef8,FIXED,760.79,2024-02-27 05:41:19+00:00
1572,7,Different_137195,PERCENT,213.15,2025-02-12 16:28:35+00:00
1573,2,Reason_e4ba8e,FIXED,1046.68,2025-05-25 15:35:50+00:00
1574,10,Walk_0ce55a,FIXED,1417.38,2024-03-09 15:18:50+00:00
1575,7,Control_60f0ba,PERCENT,1380.28,2024-10-19 11:04:23+00:00
1576,11,Space_ec25bd,FIXED,958.23,2024-11-14 12:35:57+00:00
1577,9,From_e7fde3,FIXED,1499.99,2024-05-29 05:49:03+00:00
1578,8,Wear_de2f04,FIXED,1239.06,2025-10-16 09:24:58+00:00
1579,7,Range_c29689,FIXED,1019.0,2025-12-28 01:13:12+00:00
1580,7,Research_baaaa7,PERCENT,217.13,2025-08-05 01:05:26+00:00
1581,9,Within_44af41,PERCENT,478.4,2024-01-23 12:53:48+00:00
1582,2,Company_fcc183,PERCENT,1627.96,2026-01-02 17:34:56+00:00
1583,4,Machine_6444c0,PERCENT,492.53,2024-01-29 23:06:02+00:00
1584,11,Feel_06e512,FIXED,1174.59,2024-08-14 20:24:42+00:00
1585,5,Have_158745,FIXED,445.65,2024-09-03 04:25:22+00:00
1586,9,Quite_4d9970,PERCENT,1389.36,2025-03-23 20:48:05+00:00
1587,7,Unit_68aa68,FIXED,583.35,2025-08-31 12:30:08+00:00
1588,1,Watch_4d290a,FIXED,1207.56,2024-05-16 01:42:51+00:00
1589,6,Clearly_104703,PERCENT,434.56,2024-07-06 18:08:45+00:00
1590,3,Factor_2c777c,FIXED,1113.83,2024-04-17 23:57:17+00:00
1591,7,Rule_fc99a5,PERCENT,583.47,2025-06-24 23:17:19+00:00
1592,12,Expect_76d0ea,FIXED,1885.11,2025-05-01 00:04:51+00:00
1593,9,Receive_f7ca21,FIXED,372.98,2025-03-15 13:34:05+00:00
1594,6,Movement_407300,PERCENT,1164.63,2025-08-18 02:50:23+00:00
1595,5,A_6bffda,PERCENT,247.24,2025-07-05 01:14:31+00:00
1596,9,Record_9feaf2,PERCENT,994.45,2024-08-18 04:23:39+00:00
1597,10,Where_d59173,FIXED,429.63,2025-02-03 13:41:37+00:00
1598,10,Hair_a2b69e,FIXED,331.36,2024-05-29 09:56:38+00:00
1599,4,Author_aceb7b,FIXED,1204.7,2024-10-03 00:15:31+00:00
1600,1,All_33ba0a,FIXED,1005.04,2024-08-12 19:23:15+00:00
1601,9,Much_cbc052,PERCENT,818.42,2024-05-30 13:19:36+00:00
1602,8,Thank_3c8bae,PERCENT,609.63,2025-05-07 00:03:28+00:00
1603,2,Me_bdbae4,PERCENT,1627.48,2024-11-24 21:09:49+00:00
1604,7,Management_27f4f2,PERCENT,500.75,2024-07-31 06:49:47+00:00
1605,11,Quickly_7d2359,PERCENT,1825.37,2024-10-05 03:10:10+00:00
1606,3,Minute_31f0a3,PERCENT,182.16,2024-04-09 13:43:36+00:00
1607,1,Whatever_80fcf4,PERCENT,1085.56,2024-07-24 09:42:39+00:00
1608,11,One_52c1be,PERCENT,1790.45,2025-11-11 15:23:46+00:00
1609,3,Real_bbcfb7,FIXED,1679.77,2025-01-28 08:19:57+00:00
1610,6,Example_54b43b,PERCENT,514.7,2024-08-07 02:00:54+00:00
1611,9,Something_f74b50,FIXED,1687.24,2024-11-12 15:57:27+00:00
1612,3,Only_d69bcf,FIXED,1465.89,2025-05-25 17:15:25+00:00
1613,7,Let_6031a0,PERCENT,1879.37,2025-05-28 05:42:17+00:00
1614,9,Religious_739c02,FIXED,1154.1,2025-05-05 05:03:55+00:00
1615,3,Card_16984b,FIXED,289.83,2024-04-06 23:53:12+00:00
1616,12,Safe_6d4fbd,PERCENT,436.89,2025-06-09 01:27:48+00:00
1617,1,Decade_db0b20,PERCENT,1885.57,2024-09-07 03:41:26+00:00
1618,6,Former_ceec04,PERCENT,1976.19,2025-03-21 22:11:53+00:00
1619,12,Message_72110e,FIXED,1804.67,2025-08-22 10:59:07+00:00
1620,11,Heavy_9fbbe6,FIXED,1572.7,2025-08-05 03:02:03+00:00
1621,1,Gun_ce0d70,FIXED,1340.56,2025-03-15 17:25:05+00:00
1622,5,Herself_9dda67,FIXED,1303.77,2025-01-17 07:16:37+00:00
1623,12,Board_8c1301,FIXED,538.19,2024-04-18 18:29:35+00:00
1624,4,Our_dd69cc,FIXED,1835.46,2025-07-19 21:35:48+00:00
1625,10,Adult_cadc58,FIXED,1280.63,2025-01-05 11:40:26+00:00
1626,9,Generation_667ba5,FIXED,1503.86,2024-06-02 17:33:36+00:00
1627,5,See_0455a3,PERCENT,1654.09,2025-05-12 18:08:47+00:00
1628,2,Year_65014a,PERCENT,113.99,2024-04-14 04:31:02+00:00
1629,7,Behind_58aae3,PERCENT,531.52,2025-11-17 14:09:07+00:00
1630,7,Him_053389,PERCENT,1432.32,2024-03-23 02:08:37+00:00
1631,10,Learn_3480dd,FIXED,446.54,2025-11-27 07:37:04+00:00
1632,1,Series_ba9344,PERCENT,1027.74,2025-02-25 11:48:26+00:00
1633,12,President_d1ddbf,FIXED,945.01,2024-01-30 16:06:45+00:00
1634,5,Necessary_858074,PERCENT,49.34,2024-01-31 19:08:23+00:00
1635,11,Crime_cc8e43,FIXED,634.27,2024-02-04 21:38:46+00:00
1636,9,Prepare_0d9b63,PERCENT,132.26,2024-08-15 16:48:12+00:00
1637,6,Politics_6f7552,PERCENT,700.57,2025-11-12 14:11:55+00:00
1638,7,Fire_ae426f,FIXED,580.13,2024-02-08 21:29:45+00:00
1639,6,Parent_8d4a98,PERCENT,1149.1,2024-10-25 07:00:39+00:00
1640,1,Simply_666008,PERCENT,73.17,2024-03-01 07:13:18+00:00
1641,1,Go_6c4fa0,FIXED,1849.3,2025-02-23 05:11:23+00:00
1642,5,Account_4d34f0,FIXED,1919.2,2025-11-05 22:37:46+00:00
1643,3,Think_d5a747,PERCENT,41.64,2024-08-16 10:30:54+00:00
1644,5,Weight_df7922,FIXED,1590.31,2024-07-21 13:18:01+00:00
1645,8,Class_3312cf,FIXED,311.99,2024-08-28 18:07:11+00:00
1646,6,Wrong_f57637,PERCENT,922.72,2024-01-22 06:18:12+00:00
1647,11,Everybody_66ca2d,FIXED,1768.86,2024-01-25 14:01:28+00:00
1648,8,Current_24ae91,FIXED,1885.38,2025-01-11 12:53:27+00:00
1649,9,Exist_617619,PERCENT,846.81,2024-10-13 12:00:35+00:00
1650,9,Evening_147004,FIXED,1526.22,2025-06-30 21:31:39+00:00
1651,7,Total_b2c1c0,FIXED,1047.06,2025-07-12 12:14:59+00:00
1652,5,Fine_e09c33,PERCENT,32.8,2024-07-20 22:27:37+00:00
1653,5,Above_9df2ca,FIXED,1448.19,2024-10-22 09:27:31+00:00
1654,8,Cell_47442d,PERCENT,671.33,2025-05-24 06:13:31+00:00
1655,4,Truth_d7381b,PERCENT,268.81,2024-11-29 06:09:36+00:00
1656,10,Oil_94ff52,PERCENT,312.96,2024-07-10 23:39:05+00:00
1657,3,Raise_75d5e6,FIXED,1852.97,2024-02-21 14:50:46+00:00
1658,11,Use_84c99c,FIXED,1591.86,2025-01-01 07:12:22+00:00
1659,7,Attack_94bd62,PERCENT,850.28,2024-04-19 12:14:28+00:00
1660,9,Officer_c5afc7,FIXED,215.76,2025-03-31 01:14:35+00:00
1661,10,There_a69c3b,PERCENT,757.95,2024-07-14 11:47:24+00:00
1662,4,Chance_c97b26,FIXED,1019.15,2025-03-18 07:05:41+00:00
1663,10,Ok_fd82ff,PERCENT,489.23,2024-12-09 17:22:11+00:00
1664,3,Movement_6a3a77,PERCENT,1154.88,2025-05-03 06:55:35+00:00
1665,6,Term_49770e,FIXED,207.62,2024-10-11 06:17:20+00:00
1666,9,Protect_a69403,FIXED,1741.82,2025-12-07 05:56:18+00:00
1667,5,Husband_058f78,FIXED,725.92,2025-10-13 08:22:39+00:00
1668,6,Visit_1b889c,PERCENT,435.12,2024-05-22 15:36:25+00:00
1669,10,Million_5ef129,PERCENT,573.14,2024-05-16 19:03:07+00:00
1670,5,Police_98a0ef,FIXED,346.56,2025-11-03 23:42:22+00:00
1671,5,Congress_34e773,PERCENT,953.16,2025-03-09 00:41:39+00:00
1672,7,Three_25f51d,PERCENT,271.3,2025-12-27 06:52:08+00:00
1673,7,Hospital_065a5b,FIXED,505.97,2025-08-03 17:37:24+00:00
1674,12,Responsibility_c8da8c,PERCENT,85.72,2025-01-01 03:09:16+00:00
1675,5,Piece_a379dc,FIXED,906.79,2024-03-23 08:30:44+00:00
1676,1,Always_6567eb,FIXED,1656.37,2024-10-20 07:49:26+00:00
1677,2,Opportunity_317dd5,FIXED,1322.33,2025-04-23 07:01:38+00:00
1678,9,Hard_1edf9b,PERCENT,1308.25,2024-04-07 06:08:17+00:00
1679,12,Alone_eaa725,FIXED,1512.26,2025-07-28 04:49:31+00:00
1680,3,Stock_2d01a4,PERCENT,399.13,2026-01-04 15:55:47+00:00
1681,1,Opportunity_25a5e0,PERCENT,689.2,2025-03-02 19:54:14+00:00
1682,3,Risk_17aad8,PERCENT,922.53,2025-06-10 16:04:42+00:00
1683,2,Relationship_c12c99,FIXED,336.68,2024-09-25 17:24:38+00:00
1684,12,Actually_f3e2d5,FIXED,971.06,2024-02-28 15:05:57+00:00
1685,7,Will_1983d4,PERCENT,1785.29,2024-04-06 02:05:21+00:00
1686,5,Site_30c153,PERCENT,634.49,2024-09-26 19:13:07+00:00
1687,1,Nearly_33d503,PERCENT,210.82,2025-10-07 18:55:03+00:00
1688,10,Likely_a2c146,PERCENT,630.32,2025-08-03 01:01:39+00:00
1689,4,Few_2199aa,PERCENT,1224.69,2025-02-09 14:54:48+00:00
1690,1,Risk_f02f37,FIXED,199.59,2024-05-07 22:59:04+00:00
1691,2,Doctor_2326c1,PERCENT,709.1,2025-03-21 15:42:12+00:00
1692,12,Effort_52bf0b,PERCENT,1975.34,2025-08-10 18:05:18+00:00
1693,9,Player_f2fc4b,FIXED,673.68,2025-06-15 13:42:11+00:00
1694,9,Detail_83d9d7,PERCENT,1957.68,2024-07-31 06:06:48+00:00
1695,7,Letter_33d989,FIXED,785.35,2024-08-05 04:18:44+00:00
1696,3,Long_10ba39,PERCENT,788.16,2025-11-06 00:39:18+00:00
1697,12,Appear_762a35,FIXED,79.72,2025-08-31 02:20:47+00:00
1698,9,Third_6d2571,PERCENT,310.51,2025-05-18 17:40:08+00:00
1699,2,Foreign_02a543,PERCENT,835.84,2025-04-25 15:29:04+00:00
1700,8,Sound_453985,FIXED,1626.16,2025-05-06 14:23:20+00:00
1701,6,Forget_004e45,PERCENT,1111.04,2024-04-16 22:55:14+00:00
1702,10,Direction_0eb4a9,FIXED,1338.6,2024-01-17 17:59:35+00:00
1703,5,Happy_9993af,FIXED,885.61,2024-07-01 13:07:31+00:00
1704,6,Into_79ee65,FIXED,1519.1,2025-11-26 20:22:30+00:00
1705,6,Ball_ee8939,PERCENT,426.16,2024-09-20 12:08:30+00:00
1706,9,Will_90ac89,FIXED,895.59,2025-01-04 07:54:33+00:00
1707,6,Guy_cc2fd8,FIXED,457.48,2024-08-03 21:08:34+00:00
1708,5,Such_a0d4cd,PERCENT,1582.35,2024-09-29 18:24:24+00:00
1709,6,Indicate_8ea253,FIXED,1742.85,2024-02-03 21:56:26+00:00
1710,3,Organization_a219f1,FIXED,140.21,2024-09-26 23:11:35+00:00
1711,1,Court_d0ebf6,FIXED,1642.89,2024-12-12 08:25:41+00:00
1712,12,Little_d2590d,PERCENT,657.63,2025-11-07 02:11:52+00:00
1713,1,Drive_c0b15e,PERCENT,273.04,2025-12-16 11:06:07+00:00
1714,5,Professor_121952,PERCENT,600.15,2024-02-25 20:44:10+00:00
1715,6,Difficult_1b7b63,PERCENT,1892.83,2025-10-15 02:48:16+00:00
1716,11,Action_440320,PERCENT,174.91,2024-07-22 15:39:09+00:00
1717,3,Hotel_6bbf9c,FIXED,404.46,2025-02-10 03:54:15+00:00
1718,2,Likely_7f0720,FIXED,1776.51,2024-12-01 06:11:52+00:00
1719,8,Matter_c7825f,PERCENT,1560.72,2025-04-18 20:22:25+00:00
1720,10,Lead_9c2d29,PERCENT,1867.27,2025-09-22 12:18:46+00:00
1721,12,Can_a0ce6a,FIXED,455.63,2025-04-03 17:45:53+00:00
1722,12,Economy_f1365b,FIXED,873.94,2024-05-22 00:34:01+00:00
1723,3,Road_1b7f07,FIXED,1657.74,2025-09-17 13:23:40+00:00
1724,4,Would_10ffc6,FIXED,320.55,2025-06-07 12:05:14+00:00
1725,11,Poor_aaf9e5,FIXED,1530.9,2025-01-17 19:57:40+00:00
1726,2,Close_bfaf8d,PERCENT,991.52,2025-03-11 17:05:20+00:00
1727,1,Left_eeec94,FIXED,358.75,2025-09-17 15:24:26+00:00
1728,10,Over_8aeb41,PERCENT,1746.22,2024-06-29 20:35:00+00:00
1729,4,Police_88fb49,FIXED,1809.09,2025-09-17 18:59:47+00:00
1730,5,Ready_919846,PERCENT,1997.79,2024-11-06 01:15:29+00:00
1731,10,Continue_78f3b1,PERCENT,1381.81,2025-12-13 13:49:38+00:00
1732,3,Try_b10737,FIXED,663.22,2025-04-15 23:47:08+00:00
1733,10,Term_939ca4,FIXED,416.26,2024-04-28 17:03:25+00:00
1734,10,Child_964807,PERCENT,64.4,2024-04-20 12:33:40+00:00
1735,4,Fast_3cb810,FIXED,1371.62,2024-07-19 21:23:57+00:00
1736,7,Far_041658,PERCENT,280.14,2025-01-08 19:51:35+00:00
1737,8,Source_9069c3,PERCENT,822.64,2024-11-10 01:32:51+00:00
1738,4,Head_48f589,FIXED,943.69,2024-03-21 09:23:18+00:00
