maintenance_ticket_id,room_id,assigned_employee_id,issue_description,severity,status,created_at,resolved_at
193,433,237,Bed good exist pattern over Democrat place remain memory father always hard seat.,LOW,DONE,2025-05-23 07:01:18+00:00,2025-09-02 02:06:08+00:00
194,232,288,Hope voice station ahead stand yes allow ever.,MEDIUM,IN_PROGRESS,2025-03-07 14:57:30+00:00,2024-03-21 09:45:46+00:00
195,500,1581,Knowledge be room save point subject office.,LOW,IN_PROGRESS,2024-06-27 00:36:28+00:00,2024-02-18 08:40:36+00:00
196,784,1920,Garden people describe animal partner back our consumer every attack.,LOW,OPEN,2024-11-29 20:58:27+00:00,2025-05-10 17:30:21+00:00
197,163,230,Finally force recognize conference language interview speak.,MEDIUM,CANCELLED,2025-11-09 12:56:59+00:00,2025-11-08 11:00:58+00:00
198,453,885,Finally down surface sing never knowledge sister oil.,HIGH,OPEN,2025-07-06 18:57:44+00:00,2025-09-23 16:09:32+00:00
199,685,1787,Fill present imagine mention still exist them sing.,LOW,CANCELLED,2025-11-24 08:32:49+00:00,2025-09-14 05:49:52+00:00
200,163,1739,Product child turn grow such although.,CRITICAL,IN_PROGRESS,2024-03-18 07:16:25+00:00,2025-06-12 07:48:23+00:00
201,591,525,End goal kitchen member would commercial owner relationship local civil.,LOW,IN_PROGRESS,2024-10-20 23:03:41+00:00,2025-07-15 23:03:42+00:00
202,481,671,Never produce eat people establish wait.,HIGH,OPEN,2026-01-04 16:03:07+00:00,2025-06-29 01:18:23+00:00
203,150,46,Create least and this each drug produce type prepare course.,CRITICAL,DONE,2024-10-11 04:47:16+00:00,2025-08-04 05:18:24+00:00
204,716,1365,Weight color financial week final side follow.,MEDIUM,IN_PROGRESS,2024-04-09 06:06:01+00:00,2025-09-20 11:39:02+00:00
205,251,792,Someone campaign exactly million less out left side weight support will blue.,HIGH,DONE,2025-06-19 09:09:50+00:00,2025-09-11 21:39:46+00:00
206,290,463,Close wife well who consumer region everybody poor.,HIGH,OPEN,2025-03-23 10:30:24+00:00,2024-05-18 00:12:09+00:00
207,527,1671,Grow pull example sea push garden field professor.,LOW,DONE,2024-08-20 04:57:23+00:00,2025-06-17 02:17:39+00:00
208,140,89,Each across number new class hand career fill will.,MEDIUM,IN_PROGRESS,2024-08-25 05:48:52+00:00,2024-11-27 13:25:19+00:00
209,999,1957,Still theory letter defense budget threat.,LOW,IN_PROGRESS,2025-11-08 16:27:21+00:00,2025-07-22 11:57:28+00:00
210,503,1598,Coach young none high as former.,HIGH,CANCELLED,2024-06-30 14:22:34+00:00,2024-07-15 15:15:04+00:00
211,949,963,Station grow wonder some radio dinner alone.,LOW,IN_PROGRESS,2025-01-23 23:37:17+00:00,2025-07-08 19:17:10+00:00
212,345,780,Long country especially information she radio adult year knowledge.,MEDIUM,OPEN,2024-08-10 01:17:56+00:00,2024-03-02 20:12:04+00:00
213,67,389,Ability member area fight decade now truth sound party education assume.,MEDIUM,DONE,2025-08-31 22:13:43+00:00,2025-03-28 09:25:22+00:00
214,381,393,Check sound on value recent discuss become.,HIGH,IN_PROGRESS,2025-06-03 18:15:47+00:00,2024-12-29 16:52:09+00:00
215,402,1624,Medical unit cultural land play opportunity blue side.,HIGH,OPEN,2025-07-26 23:54:08+00:00,2025-11-06 10:40:03+00:00
216,422,333,Relationship agree carry laugh option program author official other age everybody method since character.,HIGH,DONE,2024-09-23 20:47:22+00:00,2025-11-04 12:36:42+00:00
217,672,1825,Professional like more firm dream course statement letter form entire from personal.,LOW,IN_PROGRESS,2024-09-09 11:25:02+00:00,2024-08-27 17:32:24+00:00
218,487,1158,Hard world small we decide report matter up list democratic others sport.,CRITICAL,DONE,2025-03-27 01:27:55+00:00,2025-02-09 12:36:42+00:00
219,941,734,Company answer another grow enjoy write around himself.,LOW,IN_PROGRESS,2025-08-09 04:37:14+00:00,2024-01-14 08:57:11+00:00
220,542,192,While vote light face leave guess bag film minute step.,CRITICAL,DONE,2024-07-06 16:11:52+00:00,2024-07-27 20:05:13+00:00
221,772,1908,Total great keep cost score ahead kitchen recognize line while not doctor.,CRITICAL,OPEN,2024-03-29 04:39:52+00:00,2025-10-18 14:10:28+00:00
222,313,189,Movie mind century level speak quality evening because trial thank business though.,LOW,CANCELLED,2024-09-02 12:08:19+00:00,2025-06-12 16:45:26+00:00
223,255,1760,Ok strong leader become remember natural responsibility we especially stuff day office affect.,MEDIUM,DONE,2025-09-15 16:59:26+00:00,2025-08-05 05:45:53+00:00
224,938,893,Glass situation always also thank choice there type quality police.,CRITICAL,CANCELLED,2024-12-19 10:38:04+00:00,2024-10-02 03:37:10+00:00
225,840,294,Effect also new card right surface.,LOW,CANCELLED,2025-12-09 07:13:59+00:00,2025-04-25 02:34:40+00:00
226,786,40,Represent threat authority area play building.,HIGH,OPEN,2025-04-02 18:39:52+00:00,2024-03-16 02:24:10+00:00
227,669,1903,Everything enter race suggest it keep on image number.,HIGH,IN_PROGRESS,2025-08-25 05:59:35+00:00,2025-11-22 00:47:14+00:00
228,80,360,Positive purpose democratic really friend daughter every upon.,CRITICAL,OPEN,2026-01-07 15:54:55+00:00,2024-02-29 14:59:01+00:00
229,308,589,These yes new significant husband usually almost last.,CRITICAL,OPEN,2024-01-24 01:18:35+00:00,2024-09-28 02:07:43+00:00
230,51,990,Area pretty major happen despite either treat condition experience until.,MEDIUM,CANCELLED,2024-11-14 20:39:27+00:00,2024-05-27 23:31:02+00:00
231,50,162,Authority future change ten million sort area no.,HIGH,IN_PROGRESS,2024-07-19 01:56:00+00:00,2025-03-04 00:23:17+00:00
232,447,390,Concern result power event front reduce woman carry.,CRITICAL,IN_PROGRESS,2024-01-16 23:17:52+00:00,2024-11-08 14:03:41+00:00
233,21,92,In draw member sport traditional home some sell.,HIGH,IN_PROGRESS,2024-02-19 15:19:09+00:00,2025-05-24 17:09:50+00:00
234,41,369,Thought ever catch up personal worry town company later show so Democrat take.,MEDIUM,OPEN,2025-03-04 18:14:36+00:00,2024-05-23 01:29:23+00:00
235,329,804,Fall mission customer training available why few stock already rich radio traditional so.,MEDIUM,CANCELLED,2025-04-11 03:31:58+00:00,2024-06-30 20:26:41+00:00
236,572,58,Wife here available room government short.,LOW,OPEN,2025-05-25 21:27:41+00:00,2024-06-26 10:41:07+00:00
237,175,1345,Trade radio newspaper tough two what these manage move what may.,MEDIUM,CANCELLED,2024-01-11 08:54:16+00:00,2025-05-20 19:26:57+00:00
238,230,1954,Per fish guy American others allow voice federal father tonight family education.,CRITICAL,OPEN,2024-10-01 04:57:06+00:00,2024-08-19 00:01:41+00:00
239,838,1483,Official ball lay significant early while impact simple dog individual.,CRITICAL,OPEN,2024-12-19 01:52:19+00:00,2025-07-20 02:58:28+00:00
240,110,918,Itself enough force by economic management there work none.,MEDIUM,OPEN,2024-09-20 01:29:25+00:00,2025-02-27 05:53:35+00:00
241,803,1795,Various red Mrs prepare total call series.,CRITICAL,DONE,2025-02-05 14:57:35+00:00,2024-10-02 07:45:30+00:00
242,804,1181,Process suggest song firm race support trip total Mr skin something.,LOW,IN_PROGRESS,2024-08-28 09:39:50+00:00,2024-07-31 14:07:52+00:00
243,858,1315,Write investment executive that themselves politics body huge sound.,CRITICAL,DONE,2024-11-04 13:28:15+00:00,2024-11-26 05:16:08+00:00
244,649,122,Grow fish cell size approach own dream campaign rule decision radio.,LOW,CANCELLED,2025-01-01 09:53:58+00:00,2024-10-23 14:32:14+00:00
245,646,1936,Drop center statement near prepare begin left themselves financial account particularly.,CRITICAL,DONE,2024-04-02 00:16:37+00:00,2025-07-23 15:05:51+00:00
246,402,1357,Detail still full several six meet.,CRITICAL,CANCELLED,2025-02-22 16:13:11+00:00,2025-03-04 03:29:28+00:00
247,539,847,Responsibility company time film real east safe half nothing day mother.,CRITICAL,CANCELLED,2025-11-14 16:48:05+00:00,2024-05-11 05:49:30+00:00
248,136,527,Establish evidence interview style personal build ten father area.,HIGH,OPEN,2025-07-03 00:01:01+00:00,2024-09-01 17:04:40+00:00
249,827,1306,Moment organization friend improve indeed white appear number professional kid enjoy item put.,LOW,OPEN,2024-08-05 17:03:37+00:00,2024-05-13 14:39:15+00:00
250,667,512,Step themselves rest memory white discover make serious.,HIGH,CANCELLED,2025-04-09 22:44:04+00:00,2025-02-24 05:41:21+00:00
251,502,338,Fact fall almost affect nearly week.,MEDIUM,CANCELLED,2024-11-02 01:08:40+00:00,2024-01-29 12:30:10+00:00
252,763,1133,Computer human second join color federal.,HIGH,IN_PROGRESS,2025-02-22 21:58:36+00:00,2024-01-11 18:58:53+00:00
253,361,214,Scientist month across west soldier site color series floor contain bed beautiful section.,LOW,DONE,2024-09-25 11:41:15+00:00,2025-04-19 15:56:07+00:00
254,778,538,Deep guess speech team also fine.,MEDIUM,OPEN,2025-08-19 06:13:26+00:00,2025-08-20 02:52:11+00:00
255,682,1393,From away go house civil nice large available support stop.,MEDIUM,DONE,2024-08-15 07:33:43+00:00,2025-06-19 15:42:36+00:00
256,830,350,Of consumer state smile radio else.,MEDIUM,OPEN,2024-10-25 01:20:28+00:00,2025-04-21 15:00:28+00:00
257,490,1372,Attack score effect analysis information culture talk send.,LOW,IN_PROGRESS,2024-07-12 16:12:47+00:00,2024-01-20 15:40:44+00:00
258,115,1981,There help recently will risk issue type doctor campaign front town material modern.,CRITICAL,OPEN,2025-10-05 05:54:31+00:00,2024-02-25 23:48:46+00:00
259,957,1407,Stop difficult smile remember whose spend organization TV follow worry surface economy decide.,MEDIUM,CANCELLED,2025-05-22 12:45:43+00:00,2024-06-07 11:45:41+00:00
260,92,1519,Score city century partner whose dinner look boy.,HIGH,DONE,2025-09-30 09:17:44+00:00,2025-08-06 16:14:25+00:00
261,777,1392,Second operation vote service throughout full traditional letter either rock old.,CRITICAL,DONE,2025-10-26 13:33:59+00:00,2025-05-20 11:42:59+00:00
262,915,583,Scene plant employee husband image many item natural body more.,HIGH,CANCELLED,2024-04-01 10:57:28+00:00,2024-10-04 09:20:56+00:00
263,455,416,Nice professor body open strategy student chance set check physical enough few say.,MEDIUM,IN_PROGRESS,2024-07-12 02:31:53+00:00,2025-03-28 02:58:15+00:00
264,942,1482,Ago end nice like only wrong market every.,LOW,IN_PROGRESS,2025-06-15 18:08:29+00:00,2024-09-10 23:11:43+00:00
265,746,550,Everyone series kind many data pass media.,LOW,IN_PROGRESS,2025-01-18 06:22:30+00:00,2025-06-22 18:59:15+00:00
266,329,812,At region church this entire four hope memory here science provide social.,MEDIUM,CANCELLED,2024-01-14 10:37:13+00:00,2025-07-30 03:36:27+00:00
267,855,1246,Reduce east lay cup sure institution organization.,CRITICAL,DONE,2024-03-08 14:59:04+00:00,2024-06-08 22:15:53+00:00
268,14,1245,Grow than civil financial save rather scientist arrive worry.,HIGH,IN_PROGRESS,2024-12-16 08:50:59+00:00,2024-07-08 16:08:26+00:00
269,640,1886,Successful wide set toward support weight.,LOW,OPEN,2025-12-18 18:22:38+00:00,2025-12-06 19:47:15+00:00
270,489,567,Food nation notice open stay military pretty very well require half speak.,LOW,CANCELLED,2026-01-06 23:45:57+00:00,2024-11-06 13:34:35+00:00
271,65,1879,Chance another leave live realize defense agree no risk car body job single.,HIGH,DONE,2025-08-11 03:41:22+00:00,2025-03-13 03:42:14+00:00
272,865,1104,Usually surface trial must our too product public by.,CRITICAL,DONE,2024-09-22 17:23:41+00:00,2025-03-31 19:08:22+00:00
273,877,294,Road stuff go me size stage nothing let have record author list happy.,HIGH,IN_PROGRESS,2024-12-31 23:38:16+00:00,2025-04-06 01:39:09+00:00
274,520,57,Technology care design turn ever charge authority pretty walk real hair race.,CRITICAL,CANCELLED,2024-03-16 16:01:09+00:00,2024-03-23 23:35:16+00:00
275,827,770,Test role area tend town around stage another run worry attention miss newspaper think.,LOW,IN_PROGRESS,2024-11-26 20:26:33+00:00,2025-03-07 17:47:54+00:00
276,575,1303,Remember seem happy street among deep create believe land.,MEDIUM,OPEN,2026-01-02 05:14:25+00:00,2025-05-15 14:32:12+00:00
277,774,40,Beat rock week grow state town institution three sense imagine guess reveal country.,MEDIUM,OPEN,2024-05-10 04:32:06+00:00,2025-06-21 00:48:01+00:00
278,909,460,Can field face perform begin within really since suffer.,CRITICAL,IN_PROGRESS,2025-11-26 12:17:35+00:00,2025-08-20 13:53:08+00:00
279,633,1719,Per not discover look investment structure often couple something growth.,MEDIUM,CANCELLED,2024-07-30 18:04:53+00:00,2025-10-10 09:34:55+00:00
280,98,347,Teacher good executive green store body hospital physical focus kid I investment guy more.,LOW,CANCELLED,2024-08-02 19:18:46+00:00,2025-02-20 18:31:00+00:00
281,349,767,Both message offer edge west machine.,LOW,DONE,2025-09-19 02:01:30+00:00,2025-02-19 18:20:27+00:00
282,523,850,Those speak former political appear draw talk program mother be adult.,HIGH,IN_PROGRESS,2025-04-02 16:52:20+00:00,2024-04-02 01:46:59+00:00
283,427,1200,Address television stop name no save out security assume meeting matter draw almost.,MEDIUM,OPEN,2025-03-16 03:54:06+00:00,2025-08-21 00:21:26+00:00
284,810,252,Television stop scene indeed direction kitchen throw paper drop.,CRITICAL,CANCELLED,2024-07-08 10:38:42+00:00,2025-01-13 20:37:41+00:00
285,930,877,Current can development father draw foreign particularly fight themselves.,MEDIUM,OPEN,2024-02-17 23:20:00+00:00,2024-07-30 14:12:01+00:00
286,620,1413,Point this standard family raise board smile buy cold together keep piece read.,CRITICAL,IN_PROGRESS,2025-07-15 02:21:00+00:00,2025-12-30 00:26:33+00:00
287,761,1924,During visit girl trip election water story both cup wall.,MEDIUM,IN_PROGRESS,2024-05-20 08:36:58+00:00,2025-03-16 08:10:08+00:00
288,900,558,Section finish of first culture black expect live idea play experience commercial.,LOW,DONE,2024-08-10 08:18:45+00:00,2024-08-04 22:41:20+00:00
289,906,474,Raise identify next in party set though company stand degree.,MEDIUM,IN_PROGRESS,2024-08-07 20:47:13+00:00,2024-02-20 08:26:47+00:00
290,624,615,Billion fight that modern fire tend.,HIGH,DONE,2025-02-17 07:31:31+00:00,2025-04-02 00:56:25+00:00
291,950,367,Republican network language game door soldier color.,MEDIUM,DONE,2024-01-29 06:01:31+00:00,2026-01-09 07:26:58+00:00
292,565,468,News because toward bill store worry themselves start up investment.,HIGH,CANCELLED,2025-02-11 08:27:44+00:00,2024-01-20 05:32:53+00:00
293,278,1583,Part amount money treat describe experience health.,CRITICAL,IN_PROGRESS,2025-10-20 14:01:38+00:00,2024-11-06 23:06:30+00:00
294,547,1919,Claim run add visit talk own.,HIGH,OPEN,2024-08-27 15:40:07+00:00,2024-01-31 17:51:43+00:00
295,517,340,Save occur boy second final next growth thing interesting.,HIGH,DONE,2025-02-22 00:41:27+00:00,2025-07-19 18:18:32+00:00
296,603,1975,Position ask wear and charge east moment easy wait material or.,MEDIUM,IN_PROGRESS,2025-08-08 15:06:08+00:00,2024-03-14 17:21:14+00:00
297,401,1151,Politics learn type person range hit treat war.,MEDIUM,OPEN,2024-02-28 05:16:54+00:00,2024-05-25 05:38:43+00:00
298,805,414,Owner race fall night yet back sort.,HIGH,OPEN,2025-08-08 10:09:47+00:00,2025-06-21 05:05:29+00:00
299,108,1311,Interesting cover young board no again could school your.,HIGH,IN_PROGRESS,2025-06-18 11:16:15+00:00,2024-01-19 08:00:36+00:00
300,824,1149,Summer meeting look carry cover leg others certain condition turn card.,CRITICAL,IN_PROGRESS,2025-01-09 23:03:50+00:00,2024-06-26 16:57:26+00:00
301,946,871,Fund really their bar no could several wonder smile medical.,CRITICAL,OPEN,2024-03-25 12:13:01+00:00,2024-02-03 02:22:51+00:00
302,562,1444,Century allow model speech couple use thousand.,HIGH,IN_PROGRESS,2024-10-05 03:52:25+00:00,2025-06-27 08:02:14+00:00
303,902,706,Television goal realize country line create whole state close become low free with.,CRITICAL,OPEN,2025-05-18 15:22:59+00:00,2024-02-29 22:05:40+00:00
304,853,1672,Drive go half often food true town must spend.,HIGH,IN_PROGRESS,2025-11-28 03:39:20+00:00,2025-07-28 18:20:11+00:00
305,676,1702,Economic road skin reflect admit key behavior ok put buy small bed.,CRITICAL,IN_PROGRESS,2024-12-16 16:47:12+00:00,2024-04-08 20:21:51+00:00
306,54,438,Shoulder pressure sell kind nation state.,LOW,DONE,2025-01-15 11:39:27+00:00,2024-09-10 23:10:41+00:00
307,521,940,Image modern add pattern game happen thousand door within.,CRITICAL,IN_PROGRESS,2024-02-27 13:54:29+00:00,2025-07-26 19:08:36+00:00
308,668,1736,Only rich condition without wrong key shake project support.,MEDIUM,IN_PROGRESS,2025-04-08 05:35:25+00:00,2024-09-28 17:37:12+00:00
309,223,1671,Thus near fact local whose school.,MEDIUM,IN_PROGRESS,2024-09-30 22:17:32+00:00,2024-02-05 19:54:44+00:00
310,137,1691,Money skill if high age customer recent while see last top important.,MEDIUM,DONE,2025-05-30 10:11:37+00:00,2025-09-06 09:11:36+00:00
311,490,1012,Several spend real how fish several control scene these money.,LOW,IN_PROGRESS,2025-09-16 21:56:40+00:00,2025-04-24 23:31:24+00:00
312,964,1345,Old task their sister food lose rise thousand account food near because.,HIGH,IN_PROGRESS,2024-12-11 00:43:25+00:00,2025-12-05 18:03:01+00:00
313,721,253,Sister no treat machine around cover mother to as international debate.,MEDIUM,CANCELLED,2024-08-07 11:19:36+00:00,2024-05-28 10:17:58+00:00
314,478,1242,Card avoid important catch offer each anything its instead.,HIGH,DONE,2025-06-22 19:55:40+00:00,2024-10-19 19:22:15+00:00
315,634,1657,Huge student daughter compare nothing draw a town store.,MEDIUM,CANCELLED,2025-04-14 19:14:04+00:00,2024-06-26 02:12:39+00:00
316,54,1559,Sing hard itself interest themselves build lead evening fish three.,CRITICAL,OPEN,2025-07-31 02:07:26+00:00,2024-03-19 02:16:20+00:00
